MonitorDate,ID_24,ID_26,ID_28,ID_33,ID_37,ID_42,ID_53,ID_61,ID_63,ID_65,ID_68,ID_70
2020/1/1,22.997835497835496,26.92099567099567,22.456709956709958,27.597402597402596,49.24242424242424,52.620370370370374,72.49691358024693,10.957792207792208,11.228354978354979,12.716450216450216,30.57359307359307,17.857142857142858
2020/1/2,29.626623376623375,39.77272727272727,43.425324675324674,45.99567099567099,58.0216049382716,62.66666666666667,70.76851851851852,12.851731601731602,19.48051948051948,14.61038961038961,31.520562770562773,20.562770562770563
2020/1/3,51.324074074074076,60.830246913580254,96.26234567901236,84.91975308641975,98.31481481481482,89.24074074074075,76.8179012345679,20.02164502164502,24.62121212121212,23.538961038961038,51.75617283950617,26.92099567099567
2020/1/4,74.65740740740742,101.2314814814815,132.4351851851852,120.76851851851852,151.06386861313868,137.08024691358025,108.8858024691358,24.485930735930737,23.809523809523807,27.86796536796537,49.91883116883117,28.814935064935064
2020/1/5,71.0925925925926,105.64506172839506,137.2962962962963,123.57716049382717,141.1851851851852,108.56172839506172,102.18827160493828,28.95021645021645,31.520562770562773,32.332251082251084,77.46604938271605,25.703463203463205
2020/1/6,102.31172839506172,112.77469135802468,107.37345679012347,101.77160493827162,127.35802469135803,124.76543209876543,110.93827160493828,16.36904761904762,25.162337662337663,26.244588744588746,115.58333333333334,83.62345679012346
2020/1/7,84.81172839506173,77.6820987654321,75.73765432098766,106.94135802469135,106.2932098765432,108.12962962962963,105.86111111111111,31.926406926406926,24.891774891774894,34.76731601731602,93.34567901234568,77.35802469135803
2020/1/8,53.70061728395062,58.561728395061735,57.157407407407405,64.50308641975309,74.22530864197532,86.64814814814815,99.61111111111111,43.96645021645021,44.1017316017316,48.29545454545455,58.34567901234568,45.048701298701296
2020/1/9,58.4537037037037,60.39814814814815,77.14197530864197,62.126543209876544,86.54012345679013,97.23456790123458,103.37654320987653,33.41450216450216,43.69588744588745,46.807359307359306,53.052469135802475,42.07251082251082
2020/1/10,57.26543209876544,60.29012345679012,77.03395061728395,76.70987654320989,99.39506172839506,98.96296296296296,105.96913580246913,24.350649350649352,29.626623376623375,26.515151515151512,62.66666666666667,41.80194805194805
2020/1/11,60.1820987654321,65.15123456790124,71.0925925925926,75.08950617283952,113.31481481481481,107.0493827160494,103.05246913580247,39.908008658008654,23.944805194805195,35.03787878787879,60.39814814814815,54.56481481481482
2020/1/12,31.926406926406926,39.231601731601735,30.844155844155843,32.87337662337662,59.533950617283956,58.12962962962963,74.76543209876544,22.321428571428573,21.645021645021647,16.36904761904762,39.231601731601735,32.60281385281385
2020/1/13,54.56481481481482,58.66975308641975,54.78086419753086,56.07716049382716,73.46913580246914,70.76851851851852,75.95370370370371,15.963203463203463,17.992424242424242,23.538961038961038,58.0216049382716,46.672077922077925
2020/1/14,58.66975308641975,60.93827160493827,56.50925925925926,55.861111111111114,83.19135802469137,83.62345679012346,77.03395061728395,30.167748917748916,23.403679653679653,31.79112554112554,58.12962962962963,54.78086419753086
2020/1/15,59.425925925925924,68.5,60.93827160493827,67.74382716049382,85.89197530864197,83.94753086419753,89.45679012345678,20.02164502164502,32.196969696969695,43.69588744588745,48.701298701298704,43.83116883116883
2020/1/16,41.260822510822514,54.67283950617284,56.07716049382716,54.0246913580247,85.13580246913581,87.62037037037038,82.00308641975309,29.491341991341994,25.83874458874459,25.974025974025974,45.31926406926407,41.66666666666667
2020/1/17,19.48051948051948,25.703463203463205,28.95021645021645,25.432900432900432,57.04938271604938,61.4783950617284,77.46604938271605,24.485930735930737,19.20995670995671,10.416666666666668,20.833333333333336,15.016233766233766
2020/1/18,56.50925925925926,54.456790123456784,43.154761904761905,46.13095238095238,70.6604938271605,70.2283950617284,80.92283950617285,12.987012987012987,23.674242424242426,25.568181818181817,58.885802469135804,51.54012345679013
2020/1/19,78.5462962962963,82.75925925925927,72.49691358024693,78.1141975308642,100.58333333333334,102.31172839506172,105.75308641975309,25.83874458874459,27.86796536796537,25.297619047619047,74.44135802469137,58.561728395061735
2020/1/20,61.4783950617284,68.9320987654321,65.9074074074074,65.25925925925927,87.94444444444446,89.02469135802471,99.39506172839506,21.645021645021647,36.7965367965368,41.396103896103895,63.74691358024692,57.91358024691358
2020/1/21,101.0,86.75617283950618,80.81481481481482,80.2746913580247,113.63888888888889,113.31481481481481,121.74074074074075,35.984848484848484,64.82716049382717,68.5,88.05246913580248,71.30864197530865
2020/1/22,120.01234567901236,118.9320987654321,94.75,114.71913580246914,141.1851851851852,138.26851851851853,102.40432098765432,25.703463203463205,42.20779220779221,44.642857142857146,122.92901234567903,89.56481481481482
2020/1/23,93.8858024691358,108.66975308641976,66.01543209876544,106.40123456790124,101.0,87.94444444444446,77.57407407407408,22.591991341991342,24.891774891774894,40.58441558441558,92.4814814814815,65.04320987654322
2020/1/24,63.09876543209877,102.0956790123457,79.30246913580248,90.96913580246914,116.55555555555556,101.98765432098766,79.4104938271605,24.350649350649352,39.5021645021645,40.58441558441558,64.50308641975309,84.27160493827161
2020/1/25,30.303030303030305,41.66666666666667,36.25541125541125,43.69588744588745,60.39814814814815,68.5,84.1635802469136,19.20995670995671,33.41450216450216,29.085497835497836,24.485930735930737,24.08008658008658
2020/1/26,8.928571428571429,15.963203463203463,11.498917748917748,11.634199134199134,23.538961038961038,30.70887445887446,36.12012987012987,22.456709956709958,21.103896103896105,14.339826839826841,11.634199134199134,15.286796536796535
2020/1/27,13.257575757575756,16.91017316017316,10.01082251082251,8.928571428571429,17.18073593073593,18.3982683982684,25.703463203463205,29.897186147186147,14.204545454545455,16.504329004329005,15.286796536796535,13.257575757575756
2020/1/28,20.968614718614717,26.785714285714285,21.645021645021647,20.42748917748918,30.167748917748916,35.03787878787879,44.642857142857146,25.568181818181817,11.769480519480519,13.122294372294373,24.215367965367964,24.08008658008658
2020/1/29,31.79112554112554,33.1439393939394,25.974025974025974,23.26839826839827,28.95021645021645,30.303030303030305,40.4491341991342,19.75108225108225,16.774891774891774,28.40909090909091,34.09090909090909,32.196969696969695
2020/1/30,70.98456790123457,75.41358024691358,65.9074074074074,66.3395061728395,79.73456790123457,72.06481481481481,65.4753086419753,44.37229437229437,55.53703703703704,76.27777777777779,84.05555555555557,74.87345679012346
2020/1/31,92.4814814814815,85.13580246913581,75.95370370370371,87.40432098765433,102.0956790123457,109.53395061728395,85.02777777777779,66.23148148148148,70.98456790123457,81.13888888888889,102.29629629629629,87.7283950617284
